product_category_name,qty,freight_price,unit_price,product_weight_g,product_score,customers,weekday,weekend,holiday,month,sales_rate,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
garden_tools,23,18.05043478,59.9,1650,4.1,113,23,8,1,8,7.387028177,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9
garden_tools,13,16.29461538,59.9,1650,4.1,115,21,9,1,9,6.565656566,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9
garden_tools,36,16.81416667,59.9,1650,4.1,146,22,9,2,10,18.18181818,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9
garden_tools,69,18.27550725,53.78571429,1650,4.1,339,22,8,4,11,34.84848485,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9
garden_tools,44,17.26727273,55.75,1650,4.1,184,21,10,1,12,22.22222222,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.78571429
garden_tools,39,16.50512821,49.9,1650,4.1,137,23,8,2,1,20.52631579,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.75
garden_tools,48,18.281875,50.35714286,1650,4.1,160,20,8,2,2,25.26315789,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9
garden_tools,26,19.02423077,53.9,1650,4.1,116,22,9,1,3,13.68421053,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.35714286
garden_tools,28,19.07142857,53.9,1650,4.1,111,21,9,1,4,14.73684211,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9
garden_tools,25,12.98,53.05789474,1650,4.1,102,23,8,3,5,13.15789474,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9
garden_tools,15,22.87866667,49.9,1650,4.1,58,21,9,0,6,7.894736842,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.05789474
garden_tools,3,20.99,49.9,1650,4.1,54,22,9,1,7,4.072301967,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
garden_tools,6,32.32,49.9,1650,4.1,46,23,8,1,8,7.387028177,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9
computers_accessories,1,14.92,167.0,207,3.5,31,22,9,2,10,33.33333333,2926,154.6958824,4.2,43.88117647,167.0,3.5,14.92,167.0,3.5,14.92,166.95
computers_accessories,2,13.44,119.9,207,3.5,35,21,10,1,12,66.66666667,2926,149.99,4.2,38.57,119.9,3.5,13.44,109.9,3.5,25.24916667,119.85
computers_accessories,57,12.23912281,93.09489362,207,3.5,152,23,8,2,1,45.96774194,2926,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,119.9
computers_accessories,45,11.51311111,77.155,207,3.5,202,20,8,2,2,36.29032258,2926,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,93.09489362
computers_accessories,6,17.55333333,88.0,207,3.5,127,22,9,1,3,4.838709677,2926,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,77.155
computers_accessories,10,10.869,88.0,207,3.5,107,21,9,1,4,8.064516129,2926,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,88.0
computers_accessories,3,21.82666667,89.9,207,3.5,66,21,9,0,6,2.419354839,2926,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,89.85
computers_accessories,3,13.41333333,78.9,207,3.5,43,22,9,1,7,2.419354839,2926,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,89.9
garden_tools,3,26.24666667,59.9,1750,4.2,34,23,8,1,5,9.115164065,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,26.24666667,59.85
garden_tools,3,16.26,59.9,1750,4.2,26,22,8,1,6,2.429117553,32560,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.2,16.26,59.9
garden_tools,19,16.11157895,59.9,1750,4.2,74,21,10,1,7,8.407666985,32560,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9
garden_tools,27,17.68111111,59.9,1750,4.2,113,23,8,1,8,9.071360306,32560,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9
garden_tools,17,16.81176471,59.9,1750,4.2,115,21,9,1,9,7.762557078,32560,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9
garden_tools,31,17.59548387,59.9,1750,4.2,146,22,9,2,10,14.15525114,32560,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9
garden_tools,87,16.07586207,53.64828125,1750,4.2,339,22,8,4,11,39.7260274,32560,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9
garden_tools,32,19.184375,55.425,1750,4.2,184,21,10,1,12,14.61187215,32560,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.64828125
garden_tools,29,15.84103448,49.9,1750,4.2,137,23,8,2,1,16.86046512,32560,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.425
garden_tools,36,17.51944444,50.9,1750,4.2,160,20,8,2,2,20.93023256,32560,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9
garden_tools,35,21.85285714,53.9,1750,4.2,116,22,9,1,3,20.34883721,32560,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.9
garden_tools,13,19.46846154,53.9,1750,4.2,111,21,9,1,4,7.558139535,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9
garden_tools,29,13.51034483,53.70952381,1750,4.2,102,23,8,3,5,9.115164065,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9
garden_tools,6,23.25166667,49.9,1750,4.2,58,21,9,0,6,2.429117553,32560,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.70952381
garden_tools,14,33.28142857,49.9,1750,4.2,54,22,9,1,7,8.407666985,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
garden_tools,10,36.442,49.9,1750,4.2,46,23,8,1,8,9.071360306,32560,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9
computers_accessories,22,22.54772727,150.3545455,533,4.3,152,23,8,2,1,8.02919708,4840,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,150.3045455
computers_accessories,69,26.55289855,149.9,533,4.3,202,20,8,2,2,25.18248175,4840,149.0,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,150.3545455
computers_accessories,51,28.47588235,149.9,533,4.3,127,22,9,1,3,18.61313869,4840,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,149.9
computers_accessories,35,30.22742857,149.9,533,4.3,107,21,9,1,4,12.77372263,4840,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,149.9
computers_accessories,52,18.94307692,149.9,533,4.3,78,23,8,3,5,18.97810219,4840,119.0,4.2,39.2172,149.9,4.3,18.94307692,79.8,3.5,14.41454545,149.9
computers_accessories,27,27.62666667,149.9,533,4.3,66,21,9,0,6,9.854014599,4840,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,149.9
computers_accessories,13,33.57153846,149.9,533,4.3,43,22,9,1,7,4.744525547,4840,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,149.9
computers_accessories,5,24.76,149.9,533,4.3,18,23,8,1,8,1.824817518,4840,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,149.9
health_beauty,3,24.05,61.99,350,3.9,98,23,8,2,1,2.0,2964,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,61.94
health_beauty,13,28.61461538,61.99,350,3.9,169,22,9,1,3,8.666666667,2964,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,61.94
health_beauty,15,25.346,64.99,350,3.9,118,21,9,1,4,10.0,2964,64.99,3.9,25.346,79.99,4.1,14.485,58.99,3.9,16.30272727,61.99
health_beauty,38,24.77447368,64.99,350,3.9,159,23,8,3,5,25.33333333,2964,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,64.99
health_beauty,26,30.24153846,66.99,350,3.9,131,21,9,0,6,17.33333333,2964,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,64.99
health_beauty,27,25.90074074,66.99,350,3.9,113,22,9,1,7,18.0,2964,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,66.99
health_beauty,28,23.52821429,66.99,350,3.9,127,23,8,1,8,18.66666667,2964,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,66.99
garden_tools,4,19.7325,59.9,1550,4.1,34,23,8,1,5,14.18617614,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.1,19.7325,59.85
garden_tools,1,17.67,59.9,1550,4.1,26,22,8,1,6,3.065774805,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,59.9
garden_tools,14,16.62642857,59.9,1550,4.1,74,21,10,1,7,3.978539576,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9
garden_tools,39,18.16230769,59.9,1550,4.1,113,23,8,1,8,8.507525084,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9
garden_tools,37,17.18702703,59.9,1550,4.1,115,21,9,1,9,13.4057971,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9
garden_tools,39,18.06589744,59.9,1550,4.1,146,22,9,2,10,14.13043478,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9
garden_tools,91,17.06747253,52.40694444,1550,4.1,339,22,8,4,11,32.97101449,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9
garden_tools,51,15.75960784,55.1,1550,4.1,184,21,10,1,12,18.47826087,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,52.40694444
garden_tools,12,19.495,49.9,1550,4.1,137,23,8,2,1,5.769230769,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.1
garden_tools,39,16.61153846,50.54516129,1550,4.1,160,20,8,2,2,18.75,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9
garden_tools,31,20.35967742,53.9,1550,4.1,116,22,9,1,3,14.90384615,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,50.54516129
garden_tools,46,5.28173913,53.9,1550,4.1,111,21,9,1,4,22.11538462,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9
garden_tools,56,10.75303571,53.41515152,1550,4.1,102,23,8,3,5,14.18617614,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9
garden_tools,12,19.89083333,49.9,1550,4.1,58,21,9,0,6,3.065774805,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.41515152
garden_tools,6,28.37333333,49.91,1550,4.1,54,22,9,1,7,3.978539576,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
garden_tools,6,20.32833333,49.91,1550,4.1,46,23,8,1,8,8.507525084,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91
health_beauty,21,10.20047619,47.35789474,1110,4.2,126,20,8,2,2,13.5483871,3762,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,47.30789474
health_beauty,58,12.56344828,48.45944444,1110,4.2,169,22,9,1,3,37.41935484,3762,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,47.35789474
health_beauty,18,13.16055556,53.70176471,1110,4.2,118,21,9,1,4,11.61290323,3762,53.70176471,4.2,13.16055556,79.99,4.1,14.485,58.99,3.9,16.30272727,48.45944444
health_beauty,33,10.63121212,52.06928571,1110,4.2,159,23,8,3,5,21.29032258,3762,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,53.70176471
health_beauty,9,12.91,49.98,1110,4.2,131,21,9,0,6,5.806451613,3762,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,52.06928571
health_beauty,5,14.368,51.512,1110,4.2,113,22,9,1,7,3.225806452,3762,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,49.98
health_beauty,11,9.312727273,50.71,1110,4.2,127,23,8,1,8,7.096774194,3762,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,51.512
watches_gifts,5,13.91,157.99,444,4.0,17,22,8,1,6,4.072822823,4480,163.0,4.2,14.265,157.99,4.0,13.91,185.0,3.8,14.74,157.94
watches_gifts,6,14.95,171.792,444,4.0,29,21,10,1,7,7.526276276,4480,161.5909091,4.2,15.52545455,171.792,4.0,14.95,197.383,3.8,16.606,157.99
watches_gifts,5,17.084,169.9,444,4.0,48,23,8,1,8,5.461711712,4480,160.6692308,4.2,15.18538462,169.9,4.0,17.084,179.9,3.8,14.92666667,171.792
watches_gifts,10,17.856,160.4,444,4.0,54,21,9,1,9,13.51351351,4480,148.7785714,4.2,14.04111111,160.4,4.0,17.856,164.57,3.8,19.528,169.9
watches_gifts,16,18.505625,149.475,444,4.0,43,22,9,2,10,21.62162162,4480,134.9,4.2,6.81,149.475,4.0,18.505625,232.49,3.8,14.2125,160.4
watches_gifts,26,19.17230769,140.56,444,4.0,91,22,8,4,11,35.13513514,4480,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,149.475
watches_gifts,6,17.00333333,149.0,444,4.0,73,21,10,1,12,8.108108108,4480,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,140.56
watches_gifts,8,14.165,148.5,444,4.0,59,23,8,2,1,11.11111111,4480,148.5,4.0,14.165,108.0,4.2,16.19636364,199.0,3.8,21.88,149.0
watches_gifts,14,15.12928571,145.9942857,444,4.0,90,20,8,2,2,19.44444444,4480,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,148.5
watches_gifts,9,26.27222222,123.9666667,444,4.0,125,22,9,1,3,12.5,4480,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,145.9942857
watches_gifts,10,21.229,119.19,444,4.0,178,21,9,1,4,13.88888889,4480,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667
watches_gifts,22,14.71227273,118.1318182,444,4.0,260,23,8,3,5,30.55555556,4480,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,119.19
watches_gifts,1,18.86,139.9,444,4.0,93,21,9,0,6,4.072822823,4480,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,118.1318182
watches_gifts,5,23.162,138.98,444,4.0,122,22,9,1,7,7.526276276,4480,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,139.9
watches_gifts,3,23.52666667,138.0,444,4.0,61,23,8,1,8,5.461711712,4480,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,138.98
health_beauty,3,15.57,84.99,600,3.8,82,23,8,1,8,3.125,8151,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,84.94
health_beauty,4,15.6,84.99,600,3.8,89,21,9,1,9,4.166666667,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99
health_beauty,3,19.61,84.99,600,3.8,81,22,9,2,10,3.125,8151,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,84.99
health_beauty,36,17.40833333,84.99,600,3.8,139,22,8,4,11,37.5,8151,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,84.99
health_beauty,50,16.2446,84.99,600,3.8,112,21,10,1,12,52.08333333,8151,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,84.99
health_beauty,13,15.99615385,84.99,600,3.8,98,23,8,2,1,50.0,8151,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,84.99
health_beauty,7,15.86714286,84.99,600,3.8,126,20,8,2,2,26.92307692,8151,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,84.99
health_beauty,4,16.375,84.99,600,3.8,169,22,9,1,3,15.38461538,8151,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,84.99
health_beauty,2,22.08,84.99,600,3.8,131,21,9,0,6,7.692307692,8151,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,84.94
garden_tools,1,33.54,179.99,7650,4.2,3,20,8,2,2,8.942307692,8000,179.99,4.2,33.54,179.99,4.2,33.54,179.99,4.2,33.54,179.94
garden_tools,3,36.64333333,179.99,7650,4.2,17,20,10,2,4,10.80128205,8000,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.99,4.2,36.64333333,179.94
garden_tools,2,26.88,179.99,7650,4.2,115,21,9,1,9,5.0,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,179.94
garden_tools,6,36.75666667,179.99,7650,4.2,146,22,9,2,10,15.0,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,179.99
garden_tools,13,43.14153846,179.99,7650,4.2,339,22,8,4,11,32.5,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,179.99
garden_tools,15,47.594,183.99,7650,4.2,184,21,10,1,12,37.5,8000,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,179.99
garden_tools,14,38.53785714,187.8542857,7650,4.2,137,23,8,2,1,17.94871795,8000,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,183.99
garden_tools,12,47.82583333,179.0,7650,4.2,160,20,8,2,2,8.942307692,8000,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,187.8542857
garden_tools,13,57.29846154,175.1538462,7650,4.2,116,22,9,1,3,16.66666667,8000,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,179.0
garden_tools,11,28.63272727,179.0,7650,4.2,111,21,9,1,4,10.80128205,8000,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,175.1538462
garden_tools,3,24.37,179.0,7650,4.2,102,23,8,3,5,3.846153846,8000,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,179.0
garden_tools,10,54.763,159.0,7650,4.2,58,21,9,0,6,12.82051282,8000,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,179.0
garden_tools,8,48.62875,139.0,7650,4.2,54,22,9,1,7,10.25641026,8000,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,159.0
garden_tools,7,73.59,139.0,7650,4.2,46,23,8,1,8,8.974358974,8000,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,139.0
garden_tools,3,18.39333333,59.9,1500,4.0,17,20,10,2,4,7.139686298,19800,59.9,4.0,18.39333333,59.9,4.0,18.39333333,59.9,4.0,18.39333333,59.85
garden_tools,7,15.79428571,59.9,1500,4.0,34,23,8,1,5,7.089375555,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.0,15.79428571,59.9
garden_tools,4,16.6125,59.9,1500,4.0,26,22,8,1,6,3.498076354,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.0,16.6125,59.9
garden_tools,19,16.03052632,59.9,1500,4.0,74,21,10,1,7,7.261023972,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9
garden_tools,21,18.83142857,59.9,1500,4.0,113,23,8,1,8,7.074578278,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9
garden_tools,23,18.64347826,59.9,1500,4.0,115,21,9,1,9,10.55045872,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9
garden_tools,19,17.73052632,59.9,1500,4.0,146,22,9,2,10,8.71559633,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9
garden_tools,82,17.80780488,53.37910448,1500,4.0,339,22,8,4,11,37.6146789,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9
garden_tools,40,17.5175,55.77096774,1500,4.0,184,21,10,1,12,18.34862385,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.37910448
garden_tools,25,17.7532,49.9,1500,4.0,137,23,8,2,1,16.12903226,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.77096774
garden_tools,44,16.28340909,51.025,1500,4.0,160,20,8,2,2,28.38709677,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9
garden_tools,25,19.2648,53.9,1500,4.0,116,22,9,1,3,16.12903226,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,51.025
garden_tools,20,20.563,53.9,1500,4.0,111,21,9,1,4,7.139686298,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9
garden_tools,17,14.38823529,52.56666667,1500,4.0,102,23,8,3,5,7.089375555,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9
garden_tools,8,29.78625,49.9,1500,4.0,58,21,9,0,6,3.498076354,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,52.56666667
garden_tools,9,27.77,49.9,1500,4.0,54,22,9,1,7,7.261023972,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
garden_tools,7,33.74,49.9,1500,4.0,46,23,8,1,8,7.074578278,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9
watches_gifts,4,14.265,163.0,584,4.2,17,22,8,1,6,4.781275793,2288,163.0,4.2,14.265,163.0,4.2,14.265,185.0,3.8,14.74,162.95
watches_gifts,11,15.52545455,161.5909091,584,4.2,29,21,10,1,7,10.47341115,2288,161.5909091,4.2,15.52545455,161.5909091,4.2,15.52545455,197.383,3.8,16.606,163.0
watches_gifts,13,15.18538462,160.6692308,584,4.2,48,23,8,1,8,10.04303738,2288,160.6692308,4.2,15.18538462,160.6692308,4.2,15.18538462,179.9,3.8,14.92666667,161.5909091
